0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,gender
-282.15128,93.93803,-26.82326,13.018332,-12.059694,-2.6990533,2.433343,-11.570883,1.8700968,-16.935595,-8.167821,8.748047,-8.477063,4.081337,-3.7143898,0.82537895,-0.7869686,-3.4222012,-12.29608,1.0587143,0
-381.88245,58.926407,-3.6744554,11.088403,-11.252329,7.6986504,3.9793622,-4.7264233,-3.1124337,-12.02958,-3.7971604,4.1396904,-7.284519,1.6923951,-3.9337633,2.5366986,-1.4695218,-2.678319,-8.15794,0.5573852,0
-396.68335,92.39597,-16.250015,9.494013,-7.189189,-0.8130253,4.6171246,-13.4688835,-4.0903344,-15.511338,-6.9350615,3.338677,-10.247867,5.3242073,-2.5216823,-1.5966706,1.0236653,-7.1681333,-11.040218,-1.854557,0
-346.6954,94.28426,-14.1241865,11.816094,-9.585814,8.8555975,3.8998063,-12.3707485,2.6389432,-12.522248,-5.2980323,5.160374,-7.1601615,1.6209954,-5.303046,1.9261166,-6.258792,-10.167145,-10.908101,-0.39597338,0
-401.782,99.883766,-13.0463085,15.463,-10.225866,6.351008,14.083869,-10.172555,1.5238693,-17.306976,-5.4698925,7.8060308,-8.913715,0.7935529,-12.3519335,3.428399,-3.5892382,-10.7226305,-9.10115,1.6987672,0
-361.46722,98.611595,-26.830616,14.2811985,-12.480868,-0.006690724,3.9355106,-10.777143,5.059892,-16.820461,-3.0306702,8.559227,-5.3776793,7.4526877,-11.104581,3.5843165,-5.949429,-8.833614,-8.330837,0.082651205,0
-411.84973,96.73734,-9.925598,16.623035,-2.862285,4.0231667,6.801807,-10.855414,1.2286187,-10.846541,-2.5987208,5.313896,-9.770788,4.2315803,-4.1721253,0.1804037,-5.669751,-6.6682005,-9.3441,2.5345335,0
-340.60034,90.57893,-14.078894,15.633045,-6.668607,3.2946894,4.500482,-12.853412,-5.686803,-17.315302,-6.785588,7.048003,-8.426284,3.8312368,-7.602561,-2.379177,-3.7371302,-5.614755,-13.443721,-0.7705599,0
-357.26395,88.984184,-9.325309,7.258376,-9.917477,-4.5340195,8.56788,-7.944729,-4.6204367,-18.104254,-4.1141706,6.376075,-14.504677,2.630245,-1.1466175,1.5192508,-1.6216627,-8.764608,-15.699525,0.4914325,0
-377.26855,88.97733,-10.9698305,11.363678,-13.673266,3.9483838,8.513419,-6.0018344,-1.2552259,-19.78875,-5.1590996,4.4583135,-13.887365,2.6860075,-1.7389663,6.7459517,-5.2328043,-7.441286,-12.541746,0.36325726,0
-383.30362,79.847565,-4.806632,21.249588,-7.8065658,-1.1626117,5.9437175,-7.5883493,-0.40828568,-19.651196,-7.413638,3.7583456,-10.53095,2.344996,-3.3939633,0.31544048,-3.257213,-9.866054,-9.982122,-0.90592676,0
-368.6097,49.5853,-4.045058,19.213295,-21.945667,-10.651362,-23.794418,0.22923176,-15.33654,2.0939152,-12.419508,-12.811362,-16.381147,-5.5109053,-14.681799,-6.912895,-5.2873487,-7.617273,-2.666271,-5.120107,0
-389.87366,42.918625,-5.137643,31.878786,-26.163382,-18.213263,-21.302662,0.7061247,-17.17248,1.7068806,-11.889038,-16.069302,-12.885498,-9.399742,-12.304737,-7.323767,-5.7422404,-8.210758,-1.1220973,-4.1427207,0
-379.83295,49.71372,-4.1360235,22.04694,-25.854445,-12.410503,-23.398771,-4.633209,-14.164175,2.0523772,-14.483073,-13.072557,-13.220166,-4.341811,-13.841045,-9.712861,-6.955718,-7.82169,-0.54137355,-3.538704,0
-375.22913,40.65372,-2.3411808,23.237959,-21.823578,-13.907644,-21.144758,0.5002666,-15.152954,2.3845074,-14.698475,-13.219491,-11.638285,-5.530879,-13.238592,-6.650778,-5.5115066,-5.685868,-1.7426234,-3.846042,0
-398.09048,50.86164,-8.753352,24.741146,-24.00303,-16.854582,-21.634228,-3.8370013,-13.820278,-0.1070982,-16.203163,-13.895034,-11.077378,-4.815994,-14.041025,-9.488355,-4.720446,-6.9689612,-2.5015545,-3.104186,0
-386.26328,45.464745,-6.913757,30.539015,-22.732058,-12.528585,-18.271381,-1.9831635,-11.160077,-1.2855248,-13.997443,-9.750929,-14.8957815,-4.0238104,-12.964446,-9.998763,-4.9495535,-9.792138,1.0861361,-6.425258,0
-371.28802,53.94168,-5.459191,28.537056,-31.561335,-15.950606,-22.645103,-0.26313254,-16.831476,-0.40052965,-13.89918,-13.37955,-14.146781,-5.789999,-14.887918,-8.737059,-7.08273,-8.708481,-1.9945965,-4.3685045,0
-438.51254,34.386375,-8.928371,22.669353,-19.970097,-6.228942,-13.803604,-3.3896575,-7.6113,-0.21699205,-10.671426,-11.762999,-11.179,-3.3847115,-13.601784,-7.471937,-5.399645,-5.142491,-1.4216837,-5.9172482,0
-397.15472,40.767605,-2.2178755,26.620007,-18.747543,-13.273561,-19.54765,-2.3483412,-12.762446,-0.8175778,-14.520448,-10.542777,-13.876713,-4.8273873,-14.684417,-9.189844,-3.8932948,-3.8287804,-2.5134435,-2.5527995,0
-400.92612,44.726437,-10.138383,24.723925,-28.169949,-14.361214,-19.058208,-3.1311808,-11.868363,2.8491478,-16.25115,-12.057075,-12.622538,-6.961362,-13.514603,-9.940885,-3.4814162,-3.2552507,-3.342913,-1.7203691,0
-390.4259,34.59045,-15.950837,15.321452,-21.657331,-9.526239,-20.440384,0.022734735,-9.916987,1.6618578,-16.572176,-6.397586,-10.618474,-4.591976,-12.388793,-9.563478,-2.0852919,-6.913889,-0.57963276,1.8489248,0
-344.92932,41.643635,-14.560598,28.21053,-20.802477,-12.894798,-27.689468,-4.081231,-13.677448,0.73469645,-17.319263,-10.631906,-16.173138,-4.222161,-13.026886,-10.303451,-4.6905456,-6.916796,-2.490891,-2.2523093,0
-407.51962,42.888535,-3.5247343,23.002907,-27.787567,-10.44707,-17.713062,-3.2321107,-12.1389475,-1.618646,-13.093604,-12.829065,-11.902035,-4.0252733,-9.619408,-9.373291,-3.6891346,-6.354368,-0.3527979,-1.714876,0
-361.45837,36.52546,-9.27076,26.631582,-21.883245,-13.455086,-25.165834,-1.3707592,-12.973577,0.6879792,-16.645418,-10.855278,-15.781263,-4.808792,-12.288952,-9.523016,-5.6390343,-5.93642,-1.5896147,-2.7532852,0
-370.09042,43.45891,-9.86051,31.593819,-25.669626,-17.342375,-24.666096,-4.9830184,-11.574449,0.16876215,-17.591,-12.7050295,-16.169325,-6.0423307,-12.178399,-14.130555,-3.017112,-7.5729384,-0.6676519,-1.1942093,0
-391.8956,40.14368,-12.14485,26.202421,-24.372667,-6.185989,-20.119617,-4.679547,-11.563021,2.7684028,-16.55783,-12.379372,-14.870487,-5.859139,-12.741788,-9.56306,-3.3826725,-6.9878755,0.22343767,-1.9796134,0
-292.00467,113.27502,9.314659,32.563923,17.815706,8.081306,8.375946,-1.8223456,-7.1328573,5.1615725,5.821992,7.6604896,-9.263401,-3.6114984,10.118582,-5.027469,-6.2190566,-1.8852491,-11.860676,-7.883407,0
-275.0631,129.30348,0.030225093,31.821825,19.534502,5.0710692,7.6558824,-5.427829,-10.249886,6.4063864,3.9261982,1.7228007,-7.17122,0.6763544,7.689057,-7.369183,-4.4573994,-0.34291038,-14.966038,-7.9355574,0
-291.91284,116.145905,15.276901,38.121254,17.6469,5.22729,7.6233597,1.0732872,-6.9051175,1.9275268,1.4966534,5.77221,-8.229012,-2.0195947,8.148853,-5.9396496,-3.9247909,1.9999459,-13.86041,-8.567281,0
-361.32108,119.399086,7.668999,7.9783573,-8.263928,-11.963389,-17.451326,-4.7870626,-5.323862,-10.629868,-3.0350897,-3.8379714,-2.460577,-10.582389,-6.5649805,-0.9958025,-7.9668183,-3.3150103,1.064744,-5.3298116,0
-350.80203,116.76227,-18.767658,5.5637927,13.917543,-15.5747385,-24.587774,-13.624277,-11.147007,-9.202706,-8.743417,-3.9200423,2.6455004,-11.466344,-3.9704492,4.9340005,-9.906739,-5.792838,1.3669208,-5.2386317,0
-358.84702,97.93496,-9.323973,-0.3937395,7.546715,-12.134087,-23.267973,-8.444297,-5.63625,-7.8979154,-2.7241437,-2.1232224,0.5882532,-7.6099033,-3.1505022,3.0422795,-8.062661,-3.384618,0.54954404,-6.362928,0
-449.74338,77.64213,-3.2566721,8.830011,2.9470348,-11.258185,-9.834046,-4.680591,-5.3375683,-5.765215,-5.574661,0.21527211,-0.37972152,-8.956382,-1.3355337,0.012627078,-6.5045004,-2.9887362,-1.0027336,-4.77891,0
-345.82632,104.54663,-16.072563,6.4107494,6.7844205,-15.763305,-25.663877,-12.455019,-7.309118,-6.6993165,-4.6342564,-1.2802593,2.0946276,-7.1248155,-0.91567695,2.751824,-8.434968,-4.2732983,2.4482589,-7.4254136,0
-354.33688,119.41971,-8.777251,3.0735414,9.223689,-16.425901,-23.066933,-14.654049,-9.461757,-7.7005243,-9.586232,-1.1623292,2.343812,-10.4219475,-1.718516,4.290541,-9.242228,-4.9953666,2.306641,-6.733221,0
-377.47232,105.47206,-8.395355,1.2033274,5.292686,-17.632963,-19.177002,-10.019792,-7.769369,-6.4013486,-4.5844746,-1.5685931,0.052586067,-6.297457,-3.2272005,1.3825561,-6.726887,-4.9259915,2.043922,-4.028295,0
-346.35593,119.734085,-5.5580587,5.356601,13.580323,-15.424814,-21.775042,-12.128242,-8.596123,-8.43615,-9.203614,-2.4367728,1.4339082,-7.438781,-4.84113,0.4288362,-7.7372365,-6.267677,-0.088488236,-5.813665,0
-365.76227,117.680954,-8.564886,-2.2986786,5.24564,-16.436413,-22.503765,-11.0194435,-7.3597465,-7.6351447,-5.362465,-2.0968442,-0.884474,-5.3839035,-1.6644565,0.9754958,-6.47603,-5.186274,0.14536764,-4.538908,0
-360.9878,55.702892,-22.171078,6.8015003,-17.739862,-2.3613317,-20.342491,-11.384945,-6.342064,-7.786108,-1.3870064,-9.768846,-1.5433632,-4.9888573,-4.3210073,-3.2342231,-2.6255035,-3.0491886,-3.595291,-0.9617171,0
-352.02054,80.237885,-21.109316,14.308156,-16.580748,-0.08471772,-9.24768,-6.893807,-14.334815,-17.212711,-3.2049713,-8.2046175,-6.0021076,-4.576639,-3.7897272,-6.699658,-2.3538356,-7.2228627,-3.8209229,-1.445953,0
-268.0152,81.6299,-29.155478,14.07702,-24.743965,2.2716753,-26.157013,-12.685685,-15.37322,-21.095537,-4.4087567,-11.658127,-5.6048965,-5.587533,-4.075203,-7.422816,-0.86633414,-9.530909,-5.928257,-3.1367397,0
-273.7019,84.43764,-27.631407,33.527313,-26.537714,0.6119866,-25.902239,-21.98578,-8.1595125,-17.137526,-5.3659086,-13.315176,-10.703711,-1.6481974,-7.522273,-13.163855,1.4553597,-7.7460017,-4.697842,-4.136666,0
-277.8747,87.56913,-26.873405,16.021906,-18.273743,-0.4494861,-32.965134,-16.643148,-11.241996,-16.994555,-4.875103,-12.991864,-5.075225,-6.7318263,-4.2414045,-8.276544,-2.4969554,-4.515884,-4.411473,-2.589173,0
-220.53027,94.9911,-0.253739,28.509867,-1.4260877,2.661038,-5.4742446,2.2303653,-16.763927,-1.3749022,-17.090708,2.04109,-7.0031633,-9.3228245,-3.8010778,1.3877524,-11.328525,-1.8336122,-4.955768,0.5404538,0
-211.3053,98.06478,2.254738,28.463148,-0.82654715,6.9503884,-7.53451,1.0992607,-18.095737,-3.9400449,-17.720116,3.3772154,-7.2714047,-6.5363812,-3.3138509,-0.0024872252,-11.121577,0.22593553,-6.35698,-0.8095846,0
-228.60089,96.19412,3.9895086,23.28655,-6.4740734,5.6697555,-6.8779774,-0.058362275,-16.875511,-1.7508307,-16.483543,2.523949,-9.426252,-6.755502,-3.7914252,-0.49268496,-9.9891405,-0.6952368,-5.70516,0.37004,0
-251.18361,85.57606,2.4757159,31.00597,-1.3625736,2.7512195,-7.451541,5.674075,-11.848035,0.19009195,-12.671418,3.5065284,-8.335871,-7.1260767,-6.4195323,-0.5767827,-9.604125,-0.024366776,-7.4981833,1.1980023,0
-384.0393,76.103966,-10.293999,8.704939,-29.141882,-14.012632,-10.735563,-5.596392,-12.049203,-1.3285168,-17.864805,-11.342693,-6.5715036,-6.7531652,-15.492272,-13.505893,-3.7488678,-9.480151,-5.2940664,-3.516086,0
-390.3813,75.39915,-6.0004907,17.454252,-28.39374,-14.940823,-16.178207,-9.680489,-18.995066,-5.431088,-12.109772,-8.744865,-8.420554,-10.2441,-16.478504,-10.511232,-6.095972,-8.721276,-3.2122025,-0.69193476,0
-387.1837,65.81347,-4.932279,20.9173,-36.847313,-14.912024,-15.821109,-4.46554,-10.7225,-5.198134,-10.471353,-13.878109,-13.494533,-10.404995,-14.340403,-7.1049595,-8.784013,-7.8032193,-3.216474,-1.2755195,0
-390.46823,58.050655,4.7736735,23.280064,-24.724237,-17.831066,-17.830225,-8.76899,-16.341013,-3.0073626,-13.273002,-9.438748,-15.58951,-4.249577,-11.591944,-11.564107,-5.542549,-9.475358,-0.6170012,1.9901857,0
-427.34424,40.999065,-11.664671,10.606934,-22.472704,-7.6354637,-14.85241,-0.5582224,-9.489028,-1.4730911,-13.69249,-5.879435,-12.966239,-6.2826943,-9.744703,-7.445042,-5.7923303,-8.332671,-1.6761153,-0.0067416257,0
-402.76486,53.82494,0.90860575,20.977245,-30.637217,-18.523346,-14.788024,-3.1671512,-11.654659,-1.34867,-15.176071,-10.182938,-15.382198,-7.585603,-12.138742,-11.808068,-6.4517794,-8.990375,0.16032667,0.27445564,0
-362.05588,62.861736,0.55045253,16.223589,-34.40203,-16.96211,-15.731076,-8.470758,-16.143303,3.6315413,-15.920156,-11.779646,-16.446861,-6.7666674,-13.42105,-14.603318,-5.7901917,-9.209562,-0.70542055,1.9828311,0
-376.34845,47.948505,5.507282,24.755938,-25.034367,-15.251076,-17.77604,-3.5035675,-17.140673,2.0171013,-14.894146,-10.913884,-15.182012,-6.6198463,-12.907499,-11.294534,-5.895915,-8.788439,-2.2567914,0.78478247,0
-377.53894,59.467705,-3.2495363,17.972788,-30.447613,-18.456987,-15.669888,-4.762484,-15.961271,-1.5791746,-13.432361,-10.537399,-16.621115,-6.766204,-12.100423,-9.258793,-6.1780095,-10.410104,-3.5102506,0.8753698,0
-390.75705,58.548088,-0.33616757,18.143852,-37.757748,-14.906156,-16.89111,-4.89807,-7.908213,-5.5786214,-13.354584,-10.857145,-15.1524,-10.023339,-15.549679,-6.9780507,-7.9954333,-9.832803,-1.9498069,1.0489444,0
-375.7096,56.2563,1.2584051,16.909718,-26.091045,-18.779034,-16.666264,-4.984902,-12.548403,2.6030967,-16.981981,-9.441917,-14.148774,-12.703016,-14.573603,-11.364548,-4.959293,-9.253326,-2.4365635,0.7012522,0
-407.44513,60.711872,-5.9305663,12.269424,-27.707977,-20.25398,-13.102492,0.7343388,-14.441614,0.9224505,-14.848459,-7.893296,-13.887873,-9.837856,-9.312241,-11.806103,-4.7317533,-7.409446,-1.6399288,0.67401826,0
-381.0431,53.587265,2.2524087,18.434986,-28.520628,-17.805605,-19.495861,-1.9812764,-14.807313,0.7475414,-16.222122,-7.972706,-13.582865,-8.732873,-10.534665,-12.8608675,-5.9379125,-8.38225,-1.3543305,2.5615788,0
-377.05136,49.81998,0.48588037,13.973616,-25.404898,-12.489962,-23.709991,-0.8296604,-16.24089,2.8241673,-11.1549,-11.460987,-13.060722,-6.3531475,-13.262014,-11.2056265,-3.5494418,-8.692217,-4.4961996,-0.27148017,0
-382.6854,64.5154,-2.4474413,15.469706,-31.774847,-12.246805,-17.912853,-4.863942,-18.068413,0.49171278,-17.13909,-11.189745,-14.6737995,-10.615862,-13.861049,-10.868298,-4.0844774,-12.057894,-5.6706862,-2.0117004,0
-370.72046,48.748295,1.6895441,28.59267,-32.0342,-16.414215,-15.764741,-0.85113037,-18.892855,1.5816206,-13.806672,-9.973464,-13.758877,-10.159892,-12.983119,-10.258899,-1.9036,-9.796676,-3.202689,1.6312295,0
-387.63226,41.961918,-2.8602347,23.232681,-29.83539,-14.135483,-17.53163,-0.94525224,-16.89621,0.5981015,-12.460225,-6.6681385,-13.082675,-7.675078,-12.91425,-8.969909,-3.296694,-9.311285,-3.5694559,0.9513502,0
-379.7986,47.185265,11.16489,24.662882,-27.163166,-14.70879,-14.987943,-3.380299,-18.461239,-0.2316636,-16.492033,-10.20768,-15.573304,-8.627069,-13.5953665,-9.227867,-5.1835337,-10.0178,-2.924886,2.5665247,0
-385.9343,54.82723,-4.373563,18.484087,-27.80502,-14.784744,-20.076427,-3.9587426,-14.478687,2.6938784,-15.5036125,-7.0510917,-12.919894,-8.908964,-11.660164,-10.812923,-2.473179,-10.404814,-4.0429955,1.8535231,0
-373.27045,23.629381,-1.2585027,37.658897,-22.281294,-7.3542275,-19.812735,-1.0675157,-12.667255,0.87537825,-16.244234,-9.223723,-12.285133,-12.008547,-11.7879305,-8.940505,-9.172963,-4.033249,-4.031234,0.24379694,0
-390.52686,59.040047,-3.106667,24.166489,-30.410303,-18.186897,-20.267288,-1.406825,-18.04861,2.4628844,-16.465107,-12.963623,-10.499599,-11.368832,-11.6440935,-12.146591,-5.84219,-10.100298,-3.6937199,0.5496067,0
-360.82993,49.50295,2.901495,15.707099,-26.194529,-12.760821,-21.54599,0.4187837,-20.626509,2.1620166,-17.232265,-10.113027,-14.410373,-10.229651,-13.07517,-7.957547,-6.224357,-7.688813,-5.825839,1.5711169,0
-395.89215,44.385006,5.656303,19.82732,-29.569937,-14.517294,-20.64709,-1.6390485,-15.26134,0.75279325,-14.896037,-8.632301,-13.278348,-6.344017,-14.289899,-9.900899,-1.5748967,-9.846416,-2.7465377,-2.996239,0
-421.20493,56.25301,0.113216296,17.930521,-25.279247,-15.312712,-15.69884,-3.2966495,-13.398645,1.1932054,-13.639614,-8.043862,-13.462662,-10.350271,-15.019446,-9.277717,-3.6377738,-9.252663,-2.5427513,-1.3148316,0
-381.97623,46.272785,4.049435,30.202835,-29.047235,-19.35294,-22.86022,0.29184592,-20.051044,0.2355402,-13.69068,-7.7152467,-16.085707,-9.124496,-14.406253,-10.139415,-2.8509505,-11.411337,-2.7027252,-1.5126776,0
-429.80743,47.26625,-6.2631993,11.157513,-11.265022,-9.5254545,-17.087233,-9.171052,-21.082666,-6.354751,-16.386251,-9.367867,-15.237919,-4.0737925,-5.9049015,-8.45918,-1.4389232,-3.611052,-6.618905,-3.9191284,0
-461.37027,51.853935,-9.504849,9.504964,-9.703192,-11.033363,-16.41485,-9.141451,-16.537445,-5.321979,-15.570411,-8.387088,-10.473134,-2.6270137,-4.1901197,-5.9294167,-0.55839914,-6.2679596,-4.6872334,-3.679861,0
-427.32495,44.929123,2.887129,12.041219,-16.472013,-9.153278,-15.3478565,-11.201516,-21.021292,-10.220398,-16.542198,-7.8982906,-13.490492,-1.0366917,-6.1551433,-6.4576087,-0.48872852,-5.1834035,-4.9229054,-5.4664125,0
-442.80774,70.74689,-12.070608,7.7150984,-14.980249,-5.514887,-15.505524,-12.680462,-22.551683,-6.746298,-21.56533,-7.950215,-13.080977,-6.8748627,-8.965616,-5.0382566,-3.5495057,-5.56959,-7.2099667,-9.298128,0
-436.28592,62.453907,-1.0244546,13.282009,-11.68589,-13.301562,-19.520462,-12.887175,-22.094383,-5.6171317,-17.633644,-5.4463844,-6.916342,-4.7062535,-12.041848,-12.795313,-6.412401,-8.903156,-6.7931027,-0.918602,0
-469.82553,61.635517,-10.293747,2.4797046,-13.267875,-6.8469186,-23.520555,-9.841132,-22.137691,0.31162596,-18.09826,-2.7202811,-8.653528,-3.6842973,-10.471995,-11.475551,-6.280688,-7.7376976,-7.281923,-2.18985,0
-477.8929,51.088474,1.907331,19.780966,-9.470091,-12.26404,-17.087452,-10.301976,-19.322992,-5.628145,-15.846783,-5.567675,-5.7798386,-6.591528,-8.9649725,-9.548466,-6.277201,-7.835353,-2.9738777,1.3694595,0
-440.25818,53.32986,-0.54507023,33.818985,-14.5166,-16.122192,-28.994822,-8.914193,-26.293795,-6.0754175,-18.054304,-4.824785,-7.094414,-6.669511,-11.750239,-12.469629,-7.043141,-8.441575,-5.4928436,-1.4132063,0
-469.57666,66.69452,-0.2843401,10.73815,-14.12789,-7.714562,-19.526703,-10.941097,-21.926077,-4.3537383,-16.5131,-5.304944,-6.693784,-7.114268,-10.839284,-11.515243,-8.497384,-8.472067,-3.906323,-0.38627854,0
-446.16937,66.7596,-4.2547503,15.323967,-15.020802,-12.087694,-21.791168,-7.891535,-22.36445,-6.3079443,-15.181702,-6.9752927,-3.7685475,-6.8234124,-10.9354315,-12.471691,-6.5393405,-7.531596,-7.551685,-0.70407057,0
-419.56638,57.6079,3.313578,14.9942665,-14.745413,-17.13134,-18.504557,-10.921303,-19.211382,-6.6806207,-15.594403,-5.9959264,-5.4603515,-6.8190875,-10.309623,-11.881049,-7.5197263,-9.861882,-7.610479,-1.2823796,0
-465.06668,44.368446,-3.9858978,15.341761,-9.645126,-8.079532,-23.977621,-7.992032,-20.611412,-5.781627,-20.460371,-0.98313576,-7.1611805,-5.60169,-12.932559,-8.82782,-5.9895144,-7.951979,-6.042956,0.7654844,0
-528.7355,53.14526,-3.8137946,7.901031,-11.38851,-5.978731,-12.420383,-11.371612,-17.15946,-3.2598777,-14.693943,-4.334191,-3.7905872,-4.7062054,-6.9553194,-9.784897,-3.1948376,-7.602463,-3.057325,0.5404733,0
-460.68433,60.64056,-5.654476,13.9512205,-12.409403,-12.0368,-24.64044,-13.140008,-19.126966,0.010320071,-20.105347,-4.579248,-3.196587,-6.5486917,-14.005949,-10.780907,-7.153696,-8.576775,-4.283073,0.3144682,0
-477.35358,55.814686,1.4499985,11.104084,-17.088469,-14.8928795,-16.92374,-13.151305,-18.19788,-3.3816798,-18.088089,-4.684457,-2.1883545,-4.182119,-10.632286,-10.745125,-4.6373267,-8.503571,-3.63118,-0.79741335,0
-432.03772,51.91635,-4.9211354,11.054988,-15.54765,-16.688179,-19.819637,-12.464629,-17.630108,-5.8930264,-13.908812,-4.4869037,-3.1543982,-4.9369626,-9.158877,-10.802132,-4.9547787,-6.1519403,-1.4907973,2.040748,0
-437.26126,54.84273,-11.854248,12.600893,-17.741447,-9.920867,-16.44559,-14.607995,-24.001581,-7.219568,-18.547146,-9.450177,-13.96545,-6.85817,-4.504514,-0.06403487,2.046987,-1.2945707,-2.8534,-3.3567476,0
-496.34515,37.89256,5.3010902,31.140104,-20.107655,-6.4948616,-23.0825,-15.403521,-25.755865,-4.3025546,-18.395864,-4.7019315,-11.049604,0.40957984,-9.581128,-5.9348884,-6.1618853,-8.101087,-1.9116218,2.614928,0
-441.54257,48.52362,-6.4635925,12.440983,-13.244623,-9.872671,-20.522032,-9.4182415,-19.888325,-2.2929335,-19.534079,-7.722032,-9.372127,-0.43578434,-6.4925942,-8.523595,-7.175098,-9.549316,-2.7572758,1.7457352,0
-525.15424,37.33244,-11.732015,-3.1939254,-10.088991,-1.9471244,-9.694981,-7.0491567,-10.467647,-1.8619671,-11.754709,-6.5573373,-3.0246608,-1.5136744,-4.169175,-3.7803545,-0.24347454,-3.8866398,-2.912795,-0.46230787,0
-454.59372,52.912968,-10.994473,13.627175,-9.275375,-7.0876765,-14.06556,-11.82031,-14.294649,-2.0756109,-14.29522,-9.891387,-5.5110655,-8.886206,-10.030168,-9.181739,-3.023673,-6.3317165,-6.37753,-3.7644897,0
-483.5388,65.70814,-6.8647585,2.2042696,-15.675714,-4.7496405,-13.155218,-5.5777884,-14.579358,-1.3918648,-11.300622,-10.889087,-11.083293,-12.75313,-10.046019,-8.12394,-4.9935074,-10.471383,-4.3129277,-0.6364213,0
-467.79434,48.922493,-2.6290677,16.92014,-13.195169,-8.235888,-14.978594,-11.104484,-18.874865,-4.7326174,-18.613438,-8.414065,-7.03638,-7.6168327,-11.026375,-8.864145,-2.0526412,-6.652626,-5.0220466,-4.128407,0
-522.3589,45.08674,-3.8627372,8.683723,-14.267531,-7.54566,-15.750556,-3.4147258,-13.923004,-3.2491755,-14.931774,-6.151776,-5.863497,-4.049468,-6.787785,-6.0576706,-1.4908999,-7.6898546,-4.620905,-0.37131315,0
-455.14087,58.60199,-6.7700458,5.0978346,-18.569433,-4.4670715,-16.071297,-8.5422325,-17.629389,-1.2927015,-19.19124,-8.0850315,-9.99467,-1.7804815,-10.0377865,-8.852168,-3.1432085,-10.256275,-4.8912797,-1.6853459,0
-458.8065,36.08711,-3.8135016,17.18003,-8.918256,-6.0945735,-16.02375,-12.947473,-14.922847,-3.1134934,-19.560297,-5.933781,-6.0504265,-0.8285596,-8.9898405,-8.118408,-5.1429777,-8.405467,-4.0272,0.009858823,0
-456.81693,66.306305,-5.1792746,6.7313704,-13.835593,-10.607406,-16.10853,-14.175427,-20.337097,-8.821939,-15.277988,-10.848901,-9.015948,-0.2770382,-3.703998,-8.11117,-4.2442713,-8.531119,-7.853064,-4.570974,0
-448.27032,61.62674,-16.986324,17.207575,-16.191675,-7.436313,-20.627771,-9.998684,-22.183733,-6.7122374,-21.580118,-6.360059,-12.017009,-3.283385,-8.842809,-7.277604,-5.261275,-10.298891,-6.009898,-2.140898,0
-689.09796,74.50975,0.9374181,13.429034,-14.707081,-12.056035,-21.15448,-9.646513,-13.181295,10.383251,-8.676158,-6.6155114,-13.414006,-11.083115,-7.6015143,-6.6762033,-7.981097,-9.932663,-8.496883,-5.741114,0
-515.29346,38.111847,-6.889038,4.6878824,-8.222227,2.023979,-13.542821,-3.6963482,-11.533636,-0.92351395,-11.057857,-0.0207691,-4.273098,-3.7353234,-11.715254,-10.369517,-6.433741,-4.1717453,-2.7472463,0.7090652,0
-480.98358,55.956795,-6.019374,15.270395,-10.46846,0.08185772,-21.65575,-3.9887562,-18.46184,-2.4719806,-17.399231,-1.8283739,-7.0660734,-8.335296,-15.422195,-8.9338,-5.172306,-8.041389,-4.2322397,-1.3177329,0
-478.61728,47.414204,-2.612,20.54764,-12.405442,-4.6627955,-13.948548,-3.1639504,-17.70818,-2.400198,-11.244235,-3.6139581,-6.105439,-11.575994,-16.684162,-11.268052,-5.605985,-5.544506,-2.0349555,-4.615867,0
-457.72705,59.436935,-2.4041252,11.859576,-7.6983232,-4.8134193,-21.23573,-6.6135087,-18.85335,-3.7031717,-11.651352,-3.5497127,-7.3166065,-9.872871,-18.393068,-10.218642,-0.98221093,-3.1293364,-3.758077,-4.6700845,0
-450.4649,44.43862,-2.3770928,32.63489,-13.225616,-8.878137,-25.84362,-5.5152354,-22.290922,-3.1529644,-15.64238,-5.074421,-8.570843,-11.312444,-18.217394,-8.126826,-1.9612842,-4.7733574,-2.8052075,-0.9917778,0
-483.6784,38.818417,-5.296872,25.93558,-8.29068,-8.182125,-18.77267,-0.31455043,-18.036148,-4.8076344,-10.60917,-2.8939838,-10.137332,-11.549942,-13.620164,-10.343295,-5.42059,-3.190658,-1.0909605,-3.9839332,0
-472.62628,71.4458,-13.010445,7.770501,-8.41013,-3.0496883,-21.619871,-3.3106503,-19.634323,4.0082655,-13.318357,-7.5707345,-6.236404,-13.858978,-16.914951,-12.871218,-4.7934155,-5.101899,-5.2292743,-3.0878718,0
-440.27676,61.163784,-8.856398,24.169718,-11.139006,-7.9997473,-17.016613,-6.4143863,-24.543657,-0.45752913,-16.401339,-2.4841514,-11.655624,-12.57354,-14.937367,-14.923044,-5.2540593,-5.1467624,-6.0496297,-3.6536832,0
-481.87762,66.687256,-3.1261766,20.1517,-8.880166,-7.6864552,-18.057262,-3.9249008,-20.324942,-1.5058293,-12.428524,-5.9869223,-8.531646,-14.899351,-14.427712,-8.95686,-4.215812,-6.6367493,-3.0799108,-7.0125804,0
-477.0565,73.03861,0.42188826,18.644627,-7.638408,-6.971716,-19.938044,-4.9416113,-20.632967,-1.6278688,-13.535258,-6.4710207,-8.828385,-11.981139,-18.046682,-11.812866,-3.440773,-6.576352,-2.6001701,-6.584652,0
